ID,CLASS
ISIC_0061628,2
ISIC_0064431,1
ISIC_0065633,2
ISIC_0061018,2
ISIC_0025634,1
ISIC_0027327,2
ISIC_0067647,5
ISIC_0066911,2
ISIC_0024962,2
ISIC_0068339,2
ISIC_0025487,2
ISIC_0031868,2
ISIC_0024685,2
ISIC_0073066,2
ISIC_0026396,2
ISIC_0000131,2
ISIC_0058785,2
ISIC_0013664,2
ISIC_0064965,2
ISIC_0071788,5
ISIC_0024733,2
ISIC_0068515,2
ISIC_0065051,2
ISIC_0029277,2
ISIC_0032955,2
ISIC_0063369,2
ISIC_0053528,2
ISIC_0067858,2
ISIC_0029710,2
ISIC_0026747,2
ISIC_0059118,2
ISIC_0031990,1
ISIC_0027811,2
ISIC_0014941,2
ISIC_0059682,2
ISIC_0062442,5
ISIC_0060151,5
ISIC_0032401,2
ISIC_0025865,2
ISIC_0033199,2
ISIC_0053631,5
ISIC_0060761,1
ISIC_0010440,2
ISIC_0031047,2
ISIC_0030245,2
ISIC_0032756,2
ISIC_0069914,2
ISIC_0065348,2
ISIC_0026139,2
ISIC_0000163,2
ISIC_0031520,2
ISIC_0069394,2
ISIC_0062715,1
ISIC_0056582,2
ISIC_0032718,2
ISIC_0033280,2
ISIC_0056731,2
ISIC_0029447,2
ISIC_0025666,2
ISIC_0057054,2
ISIC_0064979,2
ISIC_0033800,1
ISIC_0060248,2
ISIC_0063559,1
ISIC_0013678,2
ISIC_0056605,1
ISIC_0055969,2
ISIC_0024550,2
ISIC_0064030,2
ISIC_0069574,1
ISIC_0030658,2
ISIC_0067592,5
ISIC_0062346,2
ISIC_0066790,2
ISIC_0070611,5
ISIC_0014638,5
ISIC_0029827,2
ISIC_0058179,2
ISIC_0013702,2
ISIC_0060332,2
ISIC_0033250,2
ISIC_0032052,2
ISIC_0011146,2
ISIC_0001102,2
ISIC_0060502,5
ISIC_0012330,2
ISIC_0063213,2
ISIC_0056286,2
ISIC_0060298,2
ISIC_0055724,2
ISIC_0057237,2
ISIC_0033584,1
ISIC_0029343,2
ISIC_0065918,2
ISIC_0015244,2
ISIC_0032786,2
ISIC_0030295,2
ISIC_0024607,2
ISIC_0062538,2
ISIC_0070812,2
ISIC_0033779,2
ISIC_0070508,2
ISIC_0026994,2
ISIC_0030068,2
ISIC_0025162,2
ISIC_0026673,1
ISIC_0071090,2
ISIC_0028270,1
ISIC_0025734,2
ISIC_0026858,2
ISIC_0062609,2
ISIC_0033448,2
ISIC_0000282,1
ISIC_0056663,2
ISIC_0026816,2
ISIC_0029841,2
ISIC_0031472,1
ISIC_0062647,2
ISIC_0072603,2
ISIC_0000031,1
ISIC_0030670,2
ISIC_0025587,2
ISIC_0033406,2
ISIC_0070677,2
ISIC_0063122,2
ISIC_0030317,2
ISIC_0058478,2
ISIC_0070990,2
ISIC_0013599,2
ISIC_0013929,2
ISIC_0073231,1
ISIC_0029196,2
ISIC_0028394,2
ISIC_0012356,5
ISIC_0054814,2
ISIC_0057778,2
ISIC_0009874,2
ISIC_0028169,2
ISIC_0030527,1
ISIC_0011120,2
ISIC_0033236,2
ISIC_0070047,2
ISIC_0013967,2
ISIC_0062844,1
ISIC_0026615,2
ISIC_0056534,2
ISIC_0030794,2
ISIC_0016054,2
ISIC_0010191,2
ISIC_0026372,2
ISIC_0065103,1
ISIC_0068447,2
ISIC_0033278,2
ISIC_0057198,2
ISIC_0030947,2
ISIC_0029891,2
ISIC_0058655,2
ISIC_0014473,2
ISIC_0056400,2
ISIC_0029776,2
ISIC_0061186,2
ISIC_0057365,2
ISIC_0025557,2
ISIC_0026246,1
ISIC_0069896,1
ISIC_0063668,2
ISIC_0013549,2
ISIC_0072107,2
ISIC_0066595,1
ISIC_0061652,2
ISIC_0059419,5
ISIC_0068827,2
ISIC_0065804,2
ISIC_0030389,2
ISIC_0062424,2
ISIC_0010216,2
ISIC_0029975,2
ISIC_0058856,2
ISIC_0029692,1
ISIC_0012452,1
ISIC_0031021,2
ISIC_0066925,5
ISIC_0055008,2
ISIC_0026111,2
ISIC_0059267,2
ISIC_0030090,2
ISIC_0012386,2
ISIC_0033781,2
ISIC_0071815,2
ISIC_0010468,2
ISIC_0058298,2
ISIC_0024918,2
ISIC_0068343,1
ISIC_0069141,2
ISIC_0064405,1
ISIC_0029817,2
ISIC_0026840,2
ISIC_0058934,2
ISIC_0030626,2
ISIC_0056486,2
ISIC_0060302,2
ISIC_0055397,2
ISIC_0030341,1
ISIC_0073130,2
ISIC_0029297,2
ISIC_0071423,1
ISIC_0032652,2
ISIC_0054368,1
ISIC_0060982,2
ISIC_0064529,2
ISIC_0029859,2
ISIC_0054641,1
ISIC_0069544,2
ISIC_0057150,2
ISIC_0011092,1
ISIC_0068221,2
ISIC_0031697,2
ISIC_0072856,2
ISIC_0030058,2
ISIC_0030825,2
ISIC_0015089,1
ISIC_0028416,2
ISIC_0057760,2
ISIC_0014511,2
ISIC_0055273,2
ISIC_0068176,2
ISIC_0065432,2
ISIC_0061899,2
ISIC_0064357,2
ISIC_0057207,2
ISIC_0062292,2
ISIC_0063090,5
ISIC_0026324,2
ISIC_0029373,2
ISIC_0070822,1
ISIC_0069189,2
ISIC_0032851,2
ISIC_0072818,2
ISIC_0026197,2
ISIC_0030016,2
ISIC_0028458,2
ISIC_0027915,2
ISIC_0024679,2
ISIC_0066190,1
ISIC_0031773,1
ISIC_0000330,2
ISIC_0065681,5
ISIC_0057180,2
ISIC_0060406,1
ISIC_0062115,2
ISIC_0066259,2
ISIC_0025028,2
ISIC_0027821,2
ISIC_0030445,2
ISIC_0071327,2
ISIC_0028791,2
ISIC_0000204,2
ISIC_0070958,5
ISIC_0031647,2
ISIC_0062926,2
ISIC_0060448,1
ISIC_0058199,2
ISIC_0056456,2
ISIC_0067868,2
ISIC_0025066,2
ISIC_0066217,2
ISIC_0027575,2
ISIC_0058603,2
ISIC_0032682,2
ISIC_0030391,2
ISIC_0027012,2
ISIC_0032965,1
ISIC_0064134,1
ISIC_0058033,2
ISIC_0024454,1
ISIC_0033830,2
ISIC_0028488,2
ISIC_0068995,5
ISIC_0063569,2
ISIC_0061807,2
ISIC_0031039,2
ISIC_0071559,2
ISIC_0014772,2
ISIC_0062596,2
ISIC_0061287,2
ISIC_0030088,2
ISIC_0027491,2
ISIC_0033003,2
ISIC_0060236,2
ISIC_0066694,1
ISIC_0033564,2
ISIC_0070715,2
ISIC_0053601,2
ISIC_0073004,2
ISIC_0069924,2
ISIC_0024900,2
ISIC_0025529,2
ISIC_0055608,2
ISIC_0059933,2
ISIC_0057481,2
ISIC_0000262,2
ISIC_0054390,5
ISIC_0071341,2
ISIC_0053530,2
ISIC_0014397,2
ISIC_0033655,2
ISIC_0062173,2
ISIC_0063371,2
ISIC_0029092,1
ISIC_0069268,1
ISIC_0025833,2
ISIC_0053783,2
ISIC_0014959,2
ISIC_0054444,2
ISIC_0008626,2
ISIC_0060149,2
ISIC_0024882,2
ISIC_0031308,2
ISIC_0030977,2
ISIC_0031492,2
ISIC_0069226,2
ISIC_0054123,2
ISIC_0068859,2
ISIC_0030690,2
ISIC_0027644,2
ISIC_0014714,2
ISIC_0025357,1
ISIC_0059257,2
ISIC_0028374,2
ISIC_0055511,2
ISIC_0032229,2
ISIC_0057798,1
ISIC_0031538,2
ISIC_0061535,2
ISIC_0072260,2
ISIC_0031011,2
ISIC_0025319,2
ISIC_0066915,2
ISIC_0053980,2
ISIC_0026912,2
ISIC_0029945,2
ISIC_0064961,2
ISIC_0030774,2
ISIC_0066395,2
ISIC_0010171,2
ISIC_0057385,2
ISIC_0031958,2
ISIC_0031125,2
ISIC_0062310,1
ISIC_0054494,2
ISIC_0063688,2
ISIC_0024852,2
ISIC_0058952,2
ISIC_0027259,1
ISIC_0024548,2
ISIC_0015976,2
ISIC_0029871,2
ISIC_0033151,1
ISIC_0068889,2
ISIC_0029796,2
ISIC_0065099,2
ISIC_0030369,2
ISIC_0066012,1
ISIC_0028727,2
ISIC_0065703,2
ISIC_0059604,2
ISIC_0054340,2
ISIC_0027217,1
ISIC_0064066,2
ISIC_0065264,2
ISIC_0015938,2
ISIC_0062639,2
ISIC_0033962,2
ISIC_0061955,1
ISIC_0065133,2
ISIC_0025453,1
ISIC_0030559,2
ISIC_0072830,2
ISIC_0059553,2
ISIC_0057706,5
ISIC_0064656,2
ISIC_0069312,1
ISIC_0025134,2
ISIC_0028159,2
ISIC_0058278,2
ISIC_0014823,2
ISIC_0010488,2
ISIC_0061231,2
ISIC_0030517,2
ISIC_0031715,2
ISIC_0013164,2
ISIC_0066491,2
ISIC_0067109,2
ISIC_0062496,2
ISIC_0028775,2
ISIC_0026520,2
ISIC_0029577,2
ISIC_0065751,2
ISIC_0057399,2
ISIC_0025756,2
ISIC_0055477,2
ISIC_0026047,2
ISIC_0024554,2
ISIC_0069824,2
ISIC_0032981,2
ISIC_0072306,2
ISIC_0030375,1
ISIC_0027591,2
ISIC_0025082,2
ISIC_0026793,2
ISIC_0029823,2
ISIC_0001106,2
ISIC_0030545,2
ISIC_0014796,2
ISIC_0069669,2
ISIC_0027921,2
ISIC_0056518,2
ISIC_0065448,1
ISIC_0066359,5
ISIC_0025128,2
ISIC_0025955,2
ISIC_0071740,2
ISIC_0056282,1
ISIC_0063217,2
ISIC_0068696,1
ISIC_0062015,5
ISIC_0062868,2
ISIC_0031220,1
ISIC_0053456,2
ISIC_0070816,2
ISIC_0013385,2
ISIC_0030291,2
ISIC_0024603,2
ISIC_0059066,2
ISIC_0026310,2
ISIC_0027112,2
ISIC_0025401,1
ISIC_0065406,1
ISIC_0064604,2
ISIC_0014525,2
ISIC_0028422,2
ISIC_0057754,1
ISIC_0027475,1
ISIC_0030811,2
ISIC_0062408,2
ISIC_0070922,2
ISIC_0026224,2
ISIC_0024737,2
ISIC_0068511,1
ISIC_0066223,2
ISIC_0029714,2
ISIC_0059435,2
ISIC_0030158,2
ISIC_0000230,2
ISIC_0070111,2
ISIC_0064583,2
ISIC_0030471,2
ISIC_0027068,2
ISIC_0059961,2
ISIC_0064899,2
ISIC_0025786,2
ISIC_0062121,2
ISIC_0054268,2
ISIC_0027658,1
ISIC_0029397,2
ISIC_0013355,2
ISIC_0063809,1
ISIC_0030241,2
ISIC_0028195,2
ISIC_0010444,2
ISIC_0056586,1
ISIC_0063513,1
ISIC_0013632,2
ISIC_0072755,2
ISIC_0057784,2
ISIC_0054226,2
ISIC_0015544,2
ISIC_0029443,2
ISIC_0026414,2
ISIC_0033284,2
ISIC_0028641,1
ISIC_0025305,1
ISIC_0055859,2
ISIC_0065982,2
ISIC_0065498,2
ISIC_0000129,2
ISIC_0070208,5
ISIC_0033079,2
ISIC_0029959,2
ISIC_0065302,2
ISIC_0006776,2
ISIC_0061182,1
ISIC_0068010,2
ISIC_0025034,1
ISIC_0055315,1
ISIC_0027527,1
ISIC_0030943,1
ISIC_0030459,2
ISIC_0055995,1
ISIC_0015312,2
ISIC_0026242,2
ISIC_0029215,2
ISIC_0068577,2
ISIC_0014110,2
ISIC_0028017,2
ISIC_0067009,2
ISIC_0071188,2
ISIC_0009944,2
ISIC_0030170,2
ISIC_0065280,5
ISIC_0059387,1
ISIC_0060454,2
ISIC_0072103,1
ISIC_0027794,1
ISIC_0033306,2
ISIC_0012701,2
ISIC_0031615,2
ISIC_0028824,2
ISIC_0031542,2
ISIC_0071022,2
ISIC_0064955,2
ISIC_0064128,5
ISIC_0058852,2
ISIC_0057805,2
ISIC_0026926,2
ISIC_0067639,1
ISIC_0066921,2
ISIC_0060099,1
ISIC_0024952,2
ISIC_0031858,2
ISIC_0055796,2
ISIC_0060703,2
ISIC_0030227,1
ISIC_0054594,5
ISIC_0033862,2
ISIC_0033785,1
ISIC_0012382,2
ISIC_0069422,2
ISIC_0031296,2
ISIC_0025604,2
ISIC_0024406,2
ISIC_0029142,2
ISIC_0029425,2
ISIC_0063821,2
ISIC_0066541,2
ISIC_0057102,1
ISIC_0004337,1
ISIC_0015416,2
ISIC_0068273,2
ISIC_0027744,2
ISIC_0065584,2
ISIC_0058681,1
ISIC_0033918,2
ISIC_0033165,2
ISIC_0064786,2
ISIC_0010071,2
ISIC_0066295,2
ISIC_0072607,2
ISIC_0069558,2
ISIC_0024866,2
ISIC_0030489,2
ISIC_0026508,2
ISIC_0056629,2
ISIC_0066068,2
ISIC_0059999,2
ISIC_0026292,1
ISIC_0071471,2
ISIC_0033402,1
ISIC_0070673,2
ISIC_0072360,2
ISIC_0031111,2
ISIC_0029608,2
ISIC_0030044,2
ISIC_0030839,2
ISIC_0011124,2
ISIC_0071241,5
ISIC_0027947,2
ISIC_0014543,2
ISIC_0057732,5
ISIC_0027413,1
ISIC_0054023,5
ISIC_0030790,5
ISIC_0032283,2
ISIC_0026611,2
ISIC_0056530,1
ISIC_0062840,2
ISIC_0001449,2
ISIC_0028123,1
ISIC_0027909,2
ISIC_0069641,2
ISIC_0072284,5
ISIC_0067414,2
ISIC_0054544,2
ISIC_0065064,2
ISIC_0067577,2
ISIC_0030394,1
ISIC_0024706,2
ISIC_0025504,2
ISIC_0057336,2
ISIC_0033485,1
ISIC_0010591,1
ISIC_0032960,1
ISIC_0062439,1
ISIC_0070913,2
ISIC_0013800,2
ISIC_0066588,2
ISIC_0065503,2
ISIC_0054140,2
ISIC_0067010,2
ISIC_0057651,2
ISIC_0067539,1
ISIC_0059950,1
ISIC_0014974,2
ISIC_0027824,2
ISIC_0027059,2
ISIC_0030440,1
ISIC_0032153,2
ISIC_0071322,2
ISIC_0014693,2
ISIC_0012756,1
ISIC_0013033,2
ISIC_0060403,2
ISIC_0063488,2
ISIC_0068874,2
ISIC_0028569,2
ISIC_0060399,2
ISIC_0025850,2
ISIC_0062247,1
ISIC_0033561,1
ISIC_0010475,2
ISIC_0032763,2
ISIC_0055826,1
ISIC_0072599,5
ISIC_0069921,2
ISIC_0025187,2
ISIC_0000156,1
ISIC_0027494,2
ISIC_0026696,2
ISIC_0011310,2
ISIC_0013603,2
ISIC_0028670,2
ISIC_0060080,2
ISIC_0067347,2
ISIC_0027340,2
ISIC_0025653,2
ISIC_0069475,2
ISIC_0065333,1
ISIC_0033835,2
ISIC_0030759,2
ISIC_0065887,2
ISIC_0071468,2
ISIC_0026511,1
ISIC_0013584,2
ISIC_0055121,1
ISIC_0012786,2
ISIC_0033381,2
ISIC_0027713,2
ISIC_0058465,2
ISIC_0056357,2
ISIC_0026076,2
ISIC_0024565,2
ISIC_0057928,2
ISIC_0014324,2
ISIC_0029292,2
ISIC_0000505,1
ISIC_0060660,2
ISIC_0024831,2
ISIC_0069068,1
ISIC_0065249,2
ISIC_0026038,2
ISIC_0063416,2
ISIC_0061978,2
ISIC_0056483,2
ISIC_0057681,1
ISIC_0072650,2
ISIC_0069658,2
ISIC_0028947,2
ISIC_0012662,2
ISIC_0060050,1
ISIC_0010371,2
ISIC_0025683,2
ISIC_0061735,2
ISIC_0024481,1
ISIC_0016049,2
ISIC_0026608,2
ISIC_0030789,1
ISIC_0014073,2
ISIC_0027123,1
ISIC_0028174,2
ISIC_0066641,1
ISIC_0026321,2
ISIC_0032854,2
ISIC_0028413,2
ISIC_0016007,2
ISIC_0054074,2
ISIC_0007241,2
ISIC_0029611,2
ISIC_0027212,2
ISIC_0033680,2
ISIC_0027588,2
ISIC_0053718,2
ISIC_0063924,2
ISIC_0055147,2
ISIC_0025266,1
ISIC_0069040,2
ISIC_0028722,1
ISIC_0057454,2
ISIC_0059601,1
ISIC_0029520,2
ISIC_0064850,2
ISIC_0026823,2
ISIC_0031447,2
ISIC_0031120,2
ISIC_0061404,5
ISIC_0069873,2
ISIC_0026989,2
ISIC_0030075,2
ISIC_0029639,2
ISIC_0027976,2
ISIC_0033599,1
ISIC_0026493,2
ISIC_0032001,2
ISIC_0030512,2
ISIC_0010317,2
ISIC_0071759,2
ISIC_0063594,2
ISIC_0056501,2
ISIC_0027422,2
ISIC_0014572,5
ISIC_0069317,2
ISIC_0027145,2
ISIC_0028112,2
ISIC_0063769,2
ISIC_0061629,2
ISIC_0025005,2
ISIC_0027516,2
ISIC_0029743,2
ISIC_0025562,1
ISIC_0070692,1
ISIC_0064200,2
ISIC_0073183,5
ISIC_0066089,2
ISIC_0060931,2
ISIC_0030468,2
ISIC_0012257,2
ISIC_0031343,2
ISIC_0013828,2
ISIC_0013055,2
ISIC_0071623,2
ISIC_0015190,1
ISIC_0027558,2
ISIC_0025836,2
ISIC_0067845,1
ISIC_0060698,2
ISIC_0027842,2
ISIC_0068508,1
ISIC_0032948,2
ISIC_0071344,2
ISIC_0013982,2
ISIC_0058863,5
ISIC_0057834,2
ISIC_0071013,2
ISIC_0061057,2
ISIC_0065481,2
ISIC_0066390,2
ISIC_0000130,2
ISIC_0033060,2
ISIC_0062221,2
ISIC_0033507,2
ISIC_0013498,2
ISIC_0068338,2
ISIC_0055840,1
ISIC_0053985,2
ISIC_0028658,2
ISIC_0024437,2
ISIC_0054716,2
ISIC_0063290,5
ISIC_0065355,2
ISIC_0026959,2
ISIC_0064157,2
ISIC_0055514,2
ISIC_0069413,2
ISIC_0061864,5
ISIC_0063810,1
ISIC_0027641,2
ISIC_0057560,2
ISIC_0025352,2
ISIC_0030689,1
ISIC_0024581,2
ISIC_0032400,2
ISIC_0071671,1
ISIC_0031676,2
ISIC_0014940,2
ISIC_0031991,2
ISIC_0069758,2
ISIC_0009969,2
ISIC_0025057,2
ISIC_0029711,2
ISIC_0065537,2
ISIC_0062917,2
ISIC_0028289,2
ISIC_0031638,2
ISIC_0060684,2
ISIC_0056100,5
ISIC_0058798,2
ISIC_0010168,2
ISIC_0067614,2
ISIC_0056257,2
ISIC_0065307,2
ISIC_0057055,2
ISIC_0069441,2
ISIC_0030590,1
ISIC_0027613,1
ISIC_0069126,2
ISIC_0027189,2
ISIC_0031008,1
ISIC_0031875,2
ISIC_0032230,2
ISIC_0071041,2
ISIC_0030723,2
ISIC_0072750,2
ISIC_0031521,2
ISIC_0069395,2
ISIC_0025629,2
ISIC_0066458,2
ISIC_0059729,5
ISIC_0024931,1
ISIC_0069915,2
ISIC_0056899,2
ISIC_0061562,2
ISIC_0012152,2
ISIC_0072237,2
ISIC_0027594,2
ISIC_0001254,2
ISIC_0058905,2
ISIC_0026871,5
ISIC_0072499,2
ISIC_0066876,1
ISIC_0071388,1
ISIC_0030370,2
ISIC_0059187,2
ISIC_0000018,2
ISIC_0070339,2
ISIC_0071946,2
ISIC_0064031,2
ISIC_0057161,2
ISIC_0028217,1
ISIC_0065233,2
ISIC_0059334,1
ISIC_0062493,1
ISIC_0055968,2
ISIC_0025234,2
ISIC_0060180,1
ISIC_0029572,2
ISIC_0026525,2
ISIC_0034072,2
ISIC_0070293,2
ISIC_0028427,1
ISIC_0026995,2
ISIC_0033778,2
ISIC_0024606,2
ISIC_0059063,5
ISIC_0032787,2
ISIC_0028140,2
ISIC_0010491,2
ISIC_0012182,2
ISIC_0069622,2
ISIC_0032534,2
ISIC_0063212,2
ISIC_0070547,2
ISIC_0061266,1
ISIC_0029496,1
ISIC_0012656,2
ISIC_0000301,1
ISIC_0054569,1
ISIC_0063892,2
ISIC_0027159,2
ISIC_0055940,2
ISIC_0063123,5
ISIC_0032605,2
ISIC_0060632,2
ISIC_0025586,2
ISIC_0013765,2
ISIC_0032362,1
ISIC_0070311,2
ISIC_0062646,2
ISIC_0030996,1
ISIC_0024579,2
ISIC_0054658,2
ISIC_0029840,2
ISIC_0026817,2
ISIC_0034014,1
ISIC_0027741,1
ISIC_0028716,2
ISIC_0063910,2
ISIC_0012833,2
ISIC_0070638,2
ISIC_0061964,2
ISIC_0071920,2
ISIC_0026024,2
ISIC_0024537,1
ISIC_0027226,2
ISIC_0070875,2
ISIC_0057250,1
ISIC_0028126,1
ISIC_0027171,1
ISIC_0064300,1
ISIC_0066613,5
ISIC_0029324,2
ISIC_0071590,1
ISIC_0057737,1
ISIC_0066374,2
ISIC_0024307,2
ISIC_0065465,2
ISIC_0056535,2
ISIC_0059562,2
ISIC_0013966,5
ISIC_0031724,2
ISIC_0057584,2
ISIC_0032848,2
ISIC_0058249,2
ISIC_0056861,2
ISIC_0062076,2
ISIC_0033750,1
ISIC_0032552,2
ISIC_0030412,2
ISIC_0026593,2
ISIC_0032101,1
ISIC_0060136,2
ISIC_0033303,2
ISIC_0025282,2
ISIC_0030388,2
ISIC_0033499,2
ISIC_0034239,2
ISIC_0059418,2
ISIC_0030908,2
ISIC_0026889,2
ISIC_0058180,2
ISIC_0072106,2
ISIC_0070941,1
ISIC_0025556,2
ISIC_0055677,2
ISIC_0069770,2
ISIC_0028012,2
ISIC_0029777,2
ISIC_0068015,1
ISIC_0068868,1
ISIC_0054112,2
ISIC_0032428,2
ISIC_0054688,5
ISIC_0062971,2
ISIC_0057199,5
ISIC_0029420,2
ISIC_0056756,2
ISIC_0031813,2
ISIC_0067995,2
ISIC_0057033,2
ISIC_0066470,2
ISIC_0067672,1
ISIC_0054722,2
ISIC_0024403,2
ISIC_0066924,2
ISIC_0025328,2
ISIC_0065648,2
ISIC_0012134,2
ISIC_0072251,5
ISIC_0060706,2
ISIC_0033054,1
ISIC_0014596,5
ISIC_0032256,2
ISIC_0029693,2
ISIC_0008294,2
ISIC_0030745,2
ISIC_0058857,2
ISIC_0029109,2
ISIC_0059228,2
ISIC_0031259,2
ISIC_0071739,2
ISIC_0069377,5
ISIC_0026640,2
ISIC_0067122,2
ISIC_0061580,2
ISIC_0065156,2
ISIC_0054515,2
ISIC_0024487,2
ISIC_0030015,2
ISIC_0025962,2
ISIC_0069339,2
ISIC_0068946,2
ISIC_0029659,2
ISIC_0026369,2
ISIC_0063747,2
ISIC_0061254,2
ISIC_0026843,2
ISIC_0064830,2
ISIC_0032336,2
ISIC_0071147,2
ISIC_0013731,2
ISIC_0069293,2
ISIC_0032651,2
ISIC_0031140,2
ISIC_0072331,1
ISIC_0000503,2
ISIC_0065728,2
ISIC_0066039,1
ISIC_0025248,1
ISIC_0071693,1
ISIC_0065201,2
ISIC_0028225,2
ISIC_0066510,2
ISIC_0025761,2
ISIC_0067088,2
ISIC_0065881,2
ISIC_0054325,5
ISIC_0032185,2
ISIC_0025206,2
ISIC_0014216,2
ISIC_0027346,2
ISIC_0026939,1
ISIC_0054776,2
ISIC_0033833,2
ISIC_0073049,5
ISIC_0066143,2
ISIC_0069969,1
ISIC_0057500,2
ISIC_0064450,2
ISIC_0059755,2
ISIC_0029474,2
ISIC_0057029,2
ISIC_0064179,2
ISIC_0072885,2
ISIC_0054738,2
ISIC_0029920,2
ISIC_0070271,2
ISIC_0033000,2
ISIC_0062726,2
ISIC_0071073,1
ISIC_0061037,2
ISIC_0030276,2
ISIC_0065186,1
ISIC_0013035,2
ISIC_0069597,2
ISIC_0009915,2
ISIC_0063994,2
ISIC_0028875,2
ISIC_0032155,2
ISIC_0031644,2
ISIC_0060162,1
ISIC_0014695,2
ISIC_0030912,5
ISIC_0061649,2
ISIC_0062158,2
ISIC_0054146,1
ISIC_0065505,2
ISIC_0026774,2
ISIC_0071197,1
ISIC_0058600,2
ISIC_0066214,2
ISIC_0030392,2
ISIC_0056132,2
ISIC_0059165,2
ISIC_0026213,1
ISIC_0057330,1
ISIC_0031190,2
ISIC_0069724,2
ISIC_0030408,2
ISIC_0000249,2
ISIC_0060951,2
ISIC_0012148,2
ISIC_0055075,2
ISIC_0028610,2
ISIC_0027647,2
ISIC_0065353,2
ISIC_0029908,1
ISIC_0024431,1
ISIC_0025633,1
ISIC_0066442,1
ISIC_0064151,1
ISIC_0058056,1
ISIC_0073061,1
ISIC_0071572,5
ISIC_0053664,2
ISIC_0031012,2
ISIC_0064478,2
ISIC_0053983,2
ISIC_0070897,5
ISIC_0026911,1
ISIC_0058018,2
ISIC_0013663,1
ISIC_0032264,2
ISIC_0070217,2
ISIC_0033066,2
ISIC_0027844,2
ISIC_0024728,2
ISIC_0070140,2
ISIC_0032133,2
ISIC_0054393,2
ISIC_0068294,1
ISIC_0053533,1
ISIC_0057998,1
ISIC_0070427,2
ISIC_0029091,5
ISIC_0030147,2
ISIC_0009973,2
ISIC_0068814,2
ISIC_0025564,5
ISIC_0055645,5
ISIC_0067517,2
ISIC_0068540,2
ISIC_0060937,2
ISIC_0070469,2
ISIC_0025799,2
ISIC_0064761,2
ISIC_0031491,2
ISIC_0066272,2
ISIC_0054120,1
ISIC_0011294,2
ISIC_0065563,2
ISIC_0015211,2
ISIC_0029316,2
ISIC_0054573,2
ISIC_0067423,2
ISIC_0014013,2
ISIC_0028969,2
ISIC_0027143,2
ISIC_0032834,2
ISIC_0013129,2
ISIC_0054869,2
ISIC_0014574,5
ISIC_0028927,2
ISIC_0000355,1
ISIC_0033205,2
ISIC_0066988,2
ISIC_0013167,2
ISIC_0065383,2
ISIC_0062839,2
ISIC_0066492,2
ISIC_0033885,2
ISIC_0062313,2
ISIC_0055695,1
ISIC_0033435,2
ISIC_0032637,2
ISIC_0063111,1
ISIC_0030324,2
ISIC_0073155,1
ISIC_0069875,2
ISIC_0024851,2
ISIC_0062993,2
ISIC_0015108,2
ISIC_0065229,5
ISIC_0026058,2
ISIC_0029872,2
ISIC_0031441,1
ISIC_0033152,2
ISIC_0010046,2
ISIC_0029795,2
ISIC_0071408,2
ISIC_0064502,5
ISIC_0025260,2
ISIC_0055426,1
ISIC_0030197,2
ISIC_0034190,2
ISIC_0029490,2
ISIC_0014795,1
ISIC_0063214,2
ISIC_0071743,1
ISIC_0032532,2
ISIC_0070068,2
ISIC_0032781,2
ISIC_0024600,2
ISIC_0025402,2
ISIC_0057230,2
ISIC_0056555,2
ISIC_0014526,2
ISIC_0061749,1
ISIC_0030812,2
ISIC_0072861,1
ISIC_0062825,2
ISIC_0034074,2
ISIC_0029574,2
ISIC_0031947,2
ISIC_0073149,2
ISIC_0012549,2
ISIC_0027246,2
ISIC_0055474,2
ISIC_0029013,2
ISIC_0053702,2
ISIC_0059181,2
ISIC_0071414,2
ISIC_0030376,1
ISIC_0072662,2
ISIC_0000050,2
ISIC_0010014,2
ISIC_0026790,2
ISIC_0032302,2
ISIC_0058903,2
ISIC_0029820,1
ISIC_0056778,2
ISIC_0060881,2
ISIC_0055069,2
ISIC_0053636,1
ISIC_0031040,2
ISIC_0011322,1
ISIC_0032236,2
ISIC_0012433,2
ISIC_0062712,5
ISIC_0061799,2
ISIC_0029169,2
ISIC_0032085,2
ISIC_0065666,2
ISIC_0026417,2
ISIC_0069120,2
ISIC_0057534,2
ISIC_0060728,2
ISIC_0061830,2
ISIC_0064699,2
ISIC_0067612,1
ISIC_0014222,2
ISIC_0063609,1
ISIC_0032952,1
ISIC_0014908,2
ISIC_0060682,1
ISIC_0058353,2
ISIC_0025536,2
ISIC_0065056,2
ISIC_0026227,1
ISIC_0029270,2
ISIC_0064733,2
ISIC_0026740,2
ISIC_0062911,2
ISIC_0031359,2
ISIC_0032448,1
ISIC_0058487,5
ISIC_0032161,1
ISIC_0030472,2
ISIC_0070688,2
ISIC_0071990,2
ISIC_0034259,2
ISIC_0060431,5
ISIC_0027296,2
ISIC_0032406,1
ISIC_0026094,2
ISIC_0030115,1
ISIC_0030968,1
ISIC_0063320,1
ISIC_0060267,2
ISIC_0072730,2
ISIC_0026925,2
ISIC_0000465,2
ISIC_0072257,2
ISIC_0054597,2
ISIC_0067993,2
ISIC_0025607,2
ISIC_0057035,1
ISIC_0028343,1
ISIC_0029141,2
ISIC_0065367,2
ISIC_0067674,2
ISIC_0014723,2
ISIC_0071292,2
ISIC_0068344,2
ISIC_0031815,2
ISIC_0012901,2
ISIC_0034271,1
ISIC_0061181,2
ISIC_0009909,1
ISIC_0055316,2
ISIC_0053549,1
ISIC_0032149,2
ISIC_0055996,2
ISIC_0026241,2
ISIC_0065519,2
